"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"5736","Female","59+","Hispanic","HSG/GED","SBP 130-139","Normal weight",NA,0
"5737","Male","40-59","Other","HSG/GED","SBP 130-139","Normal weight",NA,0
"5738","Female","40-59","Other","HSG/GED","SBP 130-139","Normal weight",NA,0
"5739","Male","59+","Other","HSG/GED","SBP 130-139","Normal weight",NA,0
"5740","Female","59+","Other","HSG/GED","SBP 130-139","Normal weight",NA,0
"5741","Male","40-59","NH White","Some college/TS","SBP 130-139","Normal weight",NA,0
"5742","Female","40-59","NH White","Some college/TS","SBP 130-139","Normal weight",NA,0
"5743","Male","59+","NH White","Some college/TS","SBP 130-139","Normal weight",NA,0
"5744","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight",NA,46862
"5745","Male","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight",NA,0
"5746","Female","40-59","NH Black","Some college/TS","SBP 130-139","Normal weight",NA,0
"5747","Male","59+","NH Black","Some college/TS","SBP 130-139","Normal weight",NA,0
"5748","Female","59+","NH Black","Some college/TS","SBP 130-139","Normal weight",NA,0
"5749","Male","40-59","NH Asian","Some college/TS","SBP 130-139","Normal weight",NA,0
"5750","Female","40-59","NH Asian","Some college/TS","SBP 130-139","Normal weight",NA,24072
"5751","Male","59+","NH Asian","Some college/TS","SBP 130-139","Normal weight",NA,0
"5752","Female","59+","NH Asian","Some college/TS","SBP 130-139","Normal weight",NA,22818
"5753","Male","40-59","Hispanic","Some college/TS","SBP 130-139","Normal weight",NA,0
"5754","Female","40-59","Hispanic","Some college/TS","SBP 130-139","Normal weight",NA,0
"5755","Male","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight",NA,0
"5756","Female","59+","Hispanic","Some college/TS","SBP 130-139","Normal weight",NA,0
"5757","Male","40-59","Other","Some college/TS","SBP 130-139","Normal weight",NA,0
"5758","Female","40-59","Other","Some college/TS","SBP 130-139","Normal weight",NA,0
"5759","Male","59+","Other","Some college/TS","SBP 130-139","Normal weight",NA,0
"5760","Female","59+","Other","Some college/TS","SBP 130-139","Normal weight",NA,0
"5761","Male","40-59","NH White",">=College grad","SBP 130-139","Normal weight",NA,0
"5762","Female","40-59","NH White",">=College grad","SBP 130-139","Normal weight",NA,0
"5763","Male","59+","NH White",">=College grad","SBP 130-139","Normal weight",NA,0
"5764","Female","59+","NH White",">=College grad","SBP 130-139","Normal weight",NA,0
"5765","Male","40-59","NH Black",">=College grad","SBP 130-139","Normal weight",NA,0
"5766","Female","40-59","NH Black",">=College grad","SBP 130-139","Normal weight",NA,0
"5767","Male","59+","NH Black",">=College grad","SBP 130-139","Normal weight",NA,0
"5768","Female","59+","NH Black",">=College grad","SBP 130-139","Normal weight",NA,16368
"5769","Male","40-59","NH Asian",">=College grad","SBP 130-139","Normal weight",NA,14775
"5770","Female","40-59","NH Asian",">=College grad","SBP 130-139","Normal weight",NA,13938
"5771","Male","59+","NH Asian",">=College grad","SBP 130-139","Normal weight",NA,0
"5772","Female","59+","NH Asian",">=College grad","SBP 130-139","Normal weight",NA,0
"5773","Male","40-59","Hispanic",">=College grad","SBP 130-139","Normal weight",NA,0
"5774","Female","40-59","Hispanic",">=College grad","SBP 130-139","Normal weight",NA,0
"5775","Male","59+","Hispanic",">=College grad","SBP 130-139","Normal weight",NA,0
"5776","Female","59+","Hispanic",">=College grad","SBP 130-139","Normal weight",NA,0
"5777","Male","40-59","Other",">=College grad","SBP 130-139","Normal weight",NA,0
"5778","Female","40-59","Other",">=College grad","SBP 130-139","Normal weight",NA,0
"5779","Male","59+","Other",">=College grad","SBP 130-139","Normal weight",NA,0
"5780","Female","59+","Other",">=College grad","SBP 130-139","Normal weight",NA,0
"5781","Male","40-59","NH White",NA,"SBP 130-139","Normal weight",NA,0
"5782","Female","40-59","NH White",NA,"SBP 130-139","Normal weight",NA,0
"5783","Male","59+","NH White",NA,"SBP 130-139","Normal weight",NA,0
"5784","Female","59+","NH White",NA,"SBP 130-139","Normal weight",NA,0
"5785","Male","40-59","NH Black",NA,"SBP 130-139","Normal weight",NA,0
"5786","Female","40-59","NH Black",NA,"SBP 130-139","Normal weight",NA,0
"5787","Male","59+","NH Black",NA,"SBP 130-139","Normal weight",NA,0
"5788","Female","59+","NH Black",NA,"SBP 130-139","Normal weight",NA,0
"5789","Male","40-59","NH Asian",NA,"SBP 130-139","Normal weight",NA,0
"5790","Female","40-59","NH Asian",NA,"SBP 130-139","Normal weight",NA,0
"5791","Male","59+","NH Asian",NA,"SBP 130-139","Normal weight",NA,0
"5792","Female","59+","NH Asian",NA,"SBP 130-139","Normal weight",NA,0
"5793","Male","40-59","Hispanic",NA,"SBP 130-139","Normal weight",NA,0
"5794","Female","40-59","Hispanic",NA,"SBP 130-139","Normal weight",NA,0
"5795","Male","59+","Hispanic",NA,"SBP 130-139","Normal weight",NA,0
"5796","Female","59+","Hispanic",NA,"SBP 130-139","Normal weight",NA,0
"5797","Male","40-59","Other",NA,"SBP 130-139","Normal weight",NA,0
"5798","Female","40-59","Other",NA,"SBP 130-139","Normal weight",NA,0
"5799","Male","59+","Other",NA,"SBP 130-139","Normal weight",NA,0
"5800","Female","59+","Other",NA,"SBP 130-139","Normal weight",NA,0
"5801","Male","40-59","NH White","<HSG","SBP>=140","Normal weight",NA,0
"5802","Female","40-59","NH White","<HSG","SBP>=140","Normal weight",NA,0
"5803","Male","59+","NH White","<HSG","SBP>=140","Normal weight",NA,0
"5804","Female","59+","NH White","<HSG","SBP>=140","Normal weight",NA,182434
"5805","Male","40-59","NH Black","<HSG","SBP>=140","Normal weight",NA,0
"5806","Female","40-59","NH Black","<HSG","SBP>=140","Normal weight",NA,0
"5807","Male","59+","NH Black","<HSG","SBP>=140","Normal weight",NA,10084
"5808","Female","59+","NH Black","<HSG","SBP>=140","Normal weight",NA,19848
"5809","Male","40-59","NH Asian","<HSG","SBP>=140","Normal weight",NA,0
"5810","Female","40-59","NH Asian","<HSG","SBP>=140","Normal weight",NA,25633
"5811","Male","59+","NH Asian","<HSG","SBP>=140","Normal weight",NA,16271
"5812","Female","59+","NH Asian","<HSG","SBP>=140","Normal weight",NA,89657
"5813","Male","40-59","Hispanic","<HSG","SBP>=140","Normal weight",NA,0
"5814","Female","40-59","Hispanic","<HSG","SBP>=140","Normal weight",NA,0
"5815","Male","59+","Hispanic","<HSG","SBP>=140","Normal weight",NA,21760
"5816","Female","59+","Hispanic","<HSG","SBP>=140","Normal weight",NA,75674
"5817","Male","40-59","Other","<HSG","SBP>=140","Normal weight",NA,0
"5818","Female","40-59","Other","<HSG","SBP>=140","Normal weight",NA,0
"5819","Male","59+","Other","<HSG","SBP>=140","Normal weight",NA,0
"5820","Female","59+","Other","<HSG","SBP>=140","Normal weight",NA,18062
"5821","Male","40-59","NH White","HSG/GED","SBP>=140","Normal weight",NA,0
"5822","Female","40-59","NH White","HSG/GED","SBP>=140","Normal weight",NA,0
"5823","Male","59+","NH White","HSG/GED","SBP>=140","Normal weight",NA,207570
"5824","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight",NA,490743
"5825","Male","40-59","NH Black","HSG/GED","SBP>=140","Normal weight",NA,19279
"5826","Female","40-59","NH Black","HSG/GED","SBP>=140","Normal weight",NA,0
"5827","Male","59+","NH Black","HSG/GED","SBP>=140","Normal weight",NA,24172
"5828","Female","59+","NH Black","HSG/GED","SBP>=140","Normal weight",NA,0
"5829","Male","40-59","NH Asian","HSG/GED","SBP>=140","Normal weight",NA,0
"5830","Female","40-59","NH Asian","HSG/GED","SBP>=140","Normal weight",NA,16901
"5831","Male","59+","NH Asian","HSG/GED","SBP>=140","Normal weight",NA,0
"5832","Female","59+","NH Asian","HSG/GED","SBP>=140","Normal weight",NA,0
"5833","Male","40-59","Hispanic","HSG/GED","SBP>=140","Normal weight",NA,0
"5834","Female","40-59","Hispanic","HSG/GED","SBP>=140","Normal weight",NA,20143
"5835","Male","59+","Hispanic","HSG/GED","SBP>=140","Normal weight",NA,11189
"5836","Female","59+","Hispanic","HSG/GED","SBP>=140","Normal weight",NA,0
"5837","Male","40-59","Other","HSG/GED","SBP>=140","Normal weight",NA,0
"5838","Female","40-59","Other","HSG/GED","SBP>=140","Normal weight",NA,0
"5839","Male","59+","Other","HSG/GED","SBP>=140","Normal weight",NA,0
"5840","Female","59+","Other","HSG/GED","SBP>=140","Normal weight",NA,0
"5841","Male","40-59","NH White","Some college/TS","SBP>=140","Normal weight",NA,0
"5842","Female","40-59","NH White","Some college/TS","SBP>=140","Normal weight",NA,0
"5843","Male","59+","NH White","Some college/TS","SBP>=140","Normal weight",NA,65059
"5844","Female","59+","NH White","Some college/TS","SBP>=140","Normal weight",NA,211464
"5845","Male","40-59","NH Black","Some college/TS","SBP>=140","Normal weight",NA,0
"5846","Female","40-59","NH Black","Some college/TS","SBP>=140","Normal weight",NA,0
"5847","Male","59+","NH Black","Some college/TS","SBP>=140","Normal weight",NA,0
"5848","Female","59+","NH Black","Some college/TS","SBP>=140","Normal weight",NA,64489
"5849","Male","40-59","NH Asian","Some college/TS","SBP>=140","Normal weight",NA,0
"5850","Female","40-59","NH Asian","Some college/TS","SBP>=140","Normal weight",NA,0
"5851","Male","59+","NH Asian","Some college/TS","SBP>=140","Normal weight",NA,20339
"5852","Female","59+","NH Asian","Some college/TS","SBP>=140","Normal weight",NA,0
"5853","Male","40-59","Hispanic","Some college/TS","SBP>=140","Normal weight",NA,0
"5854","Female","40-59","Hispanic","Some college/TS","SBP>=140","Normal weight",NA,0
"5855","Male","59+","Hispanic","Some college/TS","SBP>=140","Normal weight",NA,0
"5856","Female","59+","Hispanic","Some college/TS","SBP>=140","Normal weight",NA,8215
"5857","Male","40-59","Other","Some college/TS","SBP>=140","Normal weight",NA,0
"5858","Female","40-59","Other","Some college/TS","SBP>=140","Normal weight",NA,0
"5859","Male","59+","Other","Some college/TS","SBP>=140","Normal weight",NA,0
"5860","Female","59+","Other","Some college/TS","SBP>=140","Normal weight",NA,0
"5861","Male","40-59","NH White",">=College grad","SBP>=140","Normal weight",NA,0
"5862","Female","40-59","NH White",">=College grad","SBP>=140","Normal weight",NA,0
"5863","Male","59+","NH White",">=College grad","SBP>=140","Normal weight",NA,83940
"5864","Female","59+","NH White",">=College grad","SBP>=140","Normal weight",NA,482998
"5865","Male","40-59","NH Black",">=College grad","SBP>=140","Normal weight",NA,0
"5866","Female","40-59","NH Black",">=College grad","SBP>=140","Normal weight",NA,0
"5867","Male","59+","NH Black",">=College grad","SBP>=140","Normal weight",NA,0
"5868","Female","59+","NH Black",">=College grad","SBP>=140","Normal weight",NA,0
"5869","Male","40-59","NH Asian",">=College grad","SBP>=140","Normal weight",NA,20976
"5870","Female","40-59","NH Asian",">=College grad","SBP>=140","Normal weight",NA,23278
"5871","Male","59+","NH Asian",">=College grad","SBP>=140","Normal weight",NA,20173
"5872","Female","59+","NH Asian",">=College grad","SBP>=140","Normal weight",NA,51170
"5873","Male","40-59","Hispanic",">=College grad","SBP>=140","Normal weight",NA,0
"5874","Female","40-59","Hispanic",">=College grad","SBP>=140","Normal weight",NA,0
"5875","Male","59+","Hispanic",">=College grad","SBP>=140","Normal weight",NA,0
"5876","Female","59+","Hispanic",">=College grad","SBP>=140","Normal weight",NA,0
"5877","Male","40-59","Other",">=College grad","SBP>=140","Normal weight",NA,0
"5878","Female","40-59","Other",">=College grad","SBP>=140","Normal weight",NA,0
"5879","Male","59+","Other",">=College grad","SBP>=140","Normal weight",NA,0
"5880","Female","59+","Other",">=College grad","SBP>=140","Normal weight",NA,0
"5881","Male","40-59","NH White",NA,"SBP>=140","Normal weight",NA,0
"5882","Female","40-59","NH White",NA,"SBP>=140","Normal weight",NA,0
"5883","Male","59+","NH White",NA,"SBP>=140","Normal weight",NA,0
"5884","Female","59+","NH White",NA,"SBP>=140","Normal weight",NA,0
"5885","Male","40-59","NH Black",NA,"SBP>=140","Normal weight",NA,0
"5886","Female","40-59","NH Black",NA,"SBP>=140","Normal weight",NA,0
"5887","Male","59+","NH Black",NA,"SBP>=140","Normal weight",NA,0
"5888","Female","59+","NH Black",NA,"SBP>=140","Normal weight",NA,0
"5889","Male","40-59","NH Asian",NA,"SBP>=140","Normal weight",NA,0
"5890","Female","40-59","NH Asian",NA,"SBP>=140","Normal weight",NA,0
"5891","Male","59+","NH Asian",NA,"SBP>=140","Normal weight",NA,0
"5892","Female","59+","NH Asian",NA,"SBP>=140","Normal weight",NA,0
"5893","Male","40-59","Hispanic",NA,"SBP>=140","Normal weight",NA,0
"5894","Female","40-59","Hispanic",NA,"SBP>=140","Normal weight",NA,0
"5895","Male","59+","Hispanic",NA,"SBP>=140","Normal weight",NA,0
"5896","Female","59+","Hispanic",NA,"SBP>=140","Normal weight",NA,0
"5897","Male","40-59","Other",NA,"SBP>=140","Normal weight",NA,0
"5898","Female","40-59","Other",NA,"SBP>=140","Normal weight",NA,0
"5899","Male","59+","Other",NA,"SBP>=140","Normal weight",NA,0
"5900","Female","59+","Other",NA,"SBP>=140","Normal weight",NA,0
"5901","Male","40-59","NH White","<HSG",NA,"Normal weight",NA,0
"5902","Female","40-59","NH White","<HSG",NA,"Normal weight",NA,0
"5903","Male","59+","NH White","<HSG",NA,"Normal weight",NA,0
"5904","Female","59+","NH White","<HSG",NA,"Normal weight",NA,0
"5905","Male","40-59","NH Black","<HSG",NA,"Normal weight",NA,0
"5906","Female","40-59","NH Black","<HSG",NA,"Normal weight",NA,15469
"5907","Male","59+","NH Black","<HSG",NA,"Normal weight",NA,0
"5908","Female","59+","NH Black","<HSG",NA,"Normal weight",NA,0
"5909","Male","40-59","NH Asian","<HSG",NA,"Normal weight",NA,0
"5910","Female","40-59","NH Asian","<HSG",NA,"Normal weight",NA,14363
"5911","Male","59+","NH Asian","<HSG",NA,"Normal weight",NA,0
"5912","Female","59+","NH Asian","<HSG",NA,"Normal weight",NA,0
"5913","Male","40-59","Hispanic","<HSG",NA,"Normal weight",NA,0
"5914","Female","40-59","Hispanic","<HSG",NA,"Normal weight",NA,0
"5915","Male","59+","Hispanic","<HSG",NA,"Normal weight",NA,0
"5916","Female","59+","Hispanic","<HSG",NA,"Normal weight",NA,9903
"5917","Male","40-59","Other","<HSG",NA,"Normal weight",NA,0
"5918","Female","40-59","Other","<HSG",NA,"Normal weight",NA,0
"5919","Male","59+","Other","<HSG",NA,"Normal weight",NA,0
"5920","Female","59+","Other","<HSG",NA,"Normal weight",NA,0
"5921","Male","40-59","NH White","HSG/GED",NA,"Normal weight",NA,0
"5922","Female","40-59","NH White","HSG/GED",NA,"Normal weight",NA,0
"5923","Male","59+","NH White","HSG/GED",NA,"Normal weight",NA,0
"5924","Female","59+","NH White","HSG/GED",NA,"Normal weight",NA,73121
"5925","Male","40-59","NH Black","HSG/GED",NA,"Normal weight",NA,21639
"5926","Female","40-59","NH Black","HSG/GED",NA,"Normal weight",NA,0
"5927","Male","59+","NH Black","HSG/GED",NA,"Normal weight",NA,0
"5928","Female","59+","NH Black","HSG/GED",NA,"Normal weight",NA,0
"5929","Male","40-59","NH Asian","HSG/GED",NA,"Normal weight",NA,17111
"5930","Female","40-59","NH Asian","HSG/GED",NA,"Normal weight",NA,12100
"5931","Male","59+","NH Asian","HSG/GED",NA,"Normal weight",NA,0
"5932","Female","59+","NH Asian","HSG/GED",NA,"Normal weight",NA,0
"5933","Male","40-59","Hispanic","HSG/GED",NA,"Normal weight",NA,0
"5934","Female","40-59","Hispanic","HSG/GED",NA,"Normal weight",NA,0
"5935","Male","59+","Hispanic","HSG/GED",NA,"Normal weight",NA,0
"5936","Female","59+","Hispanic","HSG/GED",NA,"Normal weight",NA,0
"5937","Male","40-59","Other","HSG/GED",NA,"Normal weight",NA,0
"5938","Female","40-59","Other","HSG/GED",NA,"Normal weight",NA,0
"5939","Male","59+","Other","HSG/GED",NA,"Normal weight",NA,0
"5940","Female","59+","Other","HSG/GED",NA,"Normal weight",NA,0
"5941","Male","40-59","NH White","Some college/TS",NA,"Normal weight",NA,0
"5942","Female","40-59","NH White","Some college/TS",NA,"Normal weight",NA,0
"5943","Male","59+","NH White","Some college/TS",NA,"Normal weight",NA,0
"5944","Female","59+","NH White","Some college/TS",NA,"Normal weight",NA,0
"5945","Male","40-59","NH Black","Some college/TS",NA,"Normal weight",NA,0
"5946","Female","40-59","NH Black","Some college/TS",NA,"Normal weight",NA,0
"5947","Male","59+","NH Black","Some college/TS",NA,"Normal weight",NA,0
"5948","Female","59+","NH Black","Some college/TS",NA,"Normal weight",NA,0
"5949","Male","40-59","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"5950","Female","40-59","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"5951","Male","59+","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"5952","Female","59+","NH Asian","Some college/TS",NA,"Normal weight",NA,0
"5953","Male","40-59","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"5954","Female","40-59","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"5955","Male","59+","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"5956","Female","59+","Hispanic","Some college/TS",NA,"Normal weight",NA,0
"5957","Male","40-59","Other","Some college/TS",NA,"Normal weight",NA,0
"5958","Female","40-59","Other","Some college/TS",NA,"Normal weight",NA,0
"5959","Male","59+","Other","Some college/TS",NA,"Normal weight",NA,0
"5960","Female","59+","Other","Some college/TS",NA,"Normal weight",NA,0
"5961","Male","40-59","NH White",">=College grad",NA,"Normal weight",NA,0
"5962","Female","40-59","NH White",">=College grad",NA,"Normal weight",NA,0
"5963","Male","59+","NH White",">=College grad",NA,"Normal weight",NA,0
"5964","Female","59+","NH White",">=College grad",NA,"Normal weight",NA,102205
"5965","Male","40-59","NH Black",">=College grad",NA,"Normal weight",NA,0
"5966","Female","40-59","NH Black",">=College grad",NA,"Normal weight",NA,29422
"5967","Male","59+","NH Black",">=College grad",NA,"Normal weight",NA,0
"5968","Female","59+","NH Black",">=College grad",NA,"Normal weight",NA,25888
"5969","Male","40-59","NH Asian",">=College grad",NA,"Normal weight",NA,0
"5970","Female","40-59","NH Asian",">=College grad",NA,"Normal weight",NA,0
"5971","Male","59+","NH Asian",">=College grad",NA,"Normal weight",NA,0
"5972","Female","59+","NH Asian",">=College grad",NA,"Normal weight",NA,23588
"5973","Male","40-59","Hispanic",">=College grad",NA,"Normal weight",NA,0
"5974","Female","40-59","Hispanic",">=College grad",NA,"Normal weight",NA,0
"5975","Male","59+","Hispanic",">=College grad",NA,"Normal weight",NA,0
"5976","Female","59+","Hispanic",">=College grad",NA,"Normal weight",NA,0
